Sha,Message,Predicted Label,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Actual Label
5db512797c442a79d23fe2438fc57a8092feee1f,Use inline training data in generated Console Project file. (#4907),False,"The provided text seems to reference an improvement or change in the build process, not a specific bugfix.",mlnet,5449b91e67990b570ffa6bf98827114e95b549bb,,False,139,2020-03-03 18:07:21-05:00,7,2020-03-03 23:07:21,1,16,13,3,0,1921,36,329,293,True,False,Tuesday,March,1,2020,18,Afternoon,False,
26755ec5b8b1bd986870b51267492f6dcd9b02e8,Update Readme,False,Updating documentation does not impact code functionality or fix bugs,mlnet,3b1358e64881d3841b193a30a0784c4e78a513bf,,False,10,2019-02-07 17:31:01-05:00,7,2019-02-07 22:31:01,0,1,1,0,0,119,0,2,2,False,False,Thursday,February,1,2019,17,Afternoon,False,
e0c029ce3cc45d41b9d42e04506b5db622e367c3,Update Permutation Feature Importance Samples (#3247),False,The commit title suggests it's an update or improvement on the feature rather than a bug fix.,mlnet,6723bb6ce98a071629d132c1bfb8d37d27099790,,False,36,2019-04-10 18:44:51-04:00,7,2019-04-10 22:44:51,1,8,1,4,3,776,227,445,218,True,True,Wednesday,April,2,2019,18,Afternoon,False,
997e14923977e65da4c1f497f1efbc368fa31e8c,Code cleanup from PR 2568 (#2759),False,Cleaning up code is usually routine maintenance unless specified otherwise,mlnet,4484db209870366daf9a66cf313a4200320dce97,,False,16,2019-02-27 18:49:46-05:00,15,2019-02-27 23:49:46,1,1,1,0,0,307,-4,0,4,False,False,Wednesday,February,1,2019,18,Afternoon,False,
5a7bf134585bcdc29dd03859e21f0911af3e9d76,XML documentation for FastTree Tweedie trainer. (#3414),False,The commit message suggests updating documentation related to an existing feature or function.,mlnet,944409be0a7fcd24a6390c0a3f874a430165f0a6,,False,25,2019-04-20 17:08:29-04:00,7,2019-04-20 21:08:29,1,3,3,0,0,1870,21,30,9,False,False,Saturday,April,2,2019,17,Afternoon,True,
331ea1cd3a4fb2382bb3be82425b7cd31f37e127,Updated version to 1.5.4 (#5557),False,A commit message that indicates an update with a version number and issue reference does not necessarily imply a bug fix.,mlnet,6fe50e49ef194b7c8208bd03d21f18b767b94ce0,,False,118,2020-12-17 11:50:40-05:00,7,2020-12-17 16:50:40,1,1,1,0,0,138,0,1,1,False,False,Thursday,December,4,2020,11,Morning,False,
24645ffb53738eaf55ef30e8195fe69483fedcf0,Created samples for 'ProduceWordBags' and 'ProduceHashedWordBags' API. (#3183),False,Creating samples does not imply fixing bugs; it suggests preparing or writing new code.,mlnet,e54f2958655d7e126961dc110a4afa4ff277e932,,False,5,2019-04-04 17:17:21-04:00,7,2019-04-04 21:17:21,1,2,0,2,0,178,178,178,0,True,False,Thursday,April,2,2019,17,Afternoon,False,
20692fe62c76ca796384252dfaca2ceee2f4af72,Proposal: Sweepable API (#5993),False,"A proposal for an API feature, not indicative of a bugfix",mlnet,f9536215f656d6dfeafa0e4e24be459795faff14,,False,191,2022-10-12 16:12:18-04:00,7,2022-10-12 20:12:18,1,1,0,1,0,163,163,163,0,True,False,Wednesday,October,4,2022,16,Afternoon,False,
c8a4c7dec32a294fef99425364874c9f16a7f559,Data catalog done (#3021),False,Completion of data catalog implies organizing or categorizing information rather than fixing bugs,mlnet,807d813050796129a76837a6e2ea17a4939435b0,,False,43,2019-03-20 13:21:11-04:00,7,2019-03-20 17:21:11,1,4,3,1,0,731,134,154,20,True,False,Wednesday,March,1,2019,13,Afternoon,False,
e0c4caae69735b9ee2df3ede44cd7a5ef29ff681,Reformatting TensorFlow and AnomalyDetection samples to width 85 (#3922),False,Changing formatting does not fix a bug.,mlnet,17c91558f04844bac1bcfe0b98393ebb23d5d600,,False,121,2019-06-28 23:53:13-04:00,7,2019-06-29 03:53:13,1,4,4,0,0,514,69,143,74,False,False,Friday,June,2,2019,23,Evening,False,
1dbc99a7d6ef40a50442da96d17877118e419f6a,minor update to Readme.md,False,Updating documentation does not inherently fix a bug unless explicitly stated it corrects something prior.,mlnet,9e4163b157f1945118bbd5866952dc12650cff0f,,False,10,2018-10-29 18:39:49-04:00,7,2018-10-29 22:39:49,0,1,1,0,0,112,0,1,1,False,False,Monday,October,4,2018,18,Afternoon,False,
98ab7ef4b7a613eefdd0825951a6347dd0239b2f,Update vs-threading analyzers to 16.5.132 (#4830),False,This seems like an update or a patch for the version of a tool rather than fixing a bug in the code itself.,mlnet,99760fbfb900b1014707cae0173c71f5312c556b,,False,142,2020-02-12 19:05:18-05:00,7,2020-02-13 00:05:18,1,1,1,0,0,41,0,1,1,False,False,Wednesday,February,1,2020,19,Evening,False,
7aa5a45c3aaf373a8deb3e9360f8e257ca0f757a,Towards #3204 - Documentation for MLContext.Transforms.Categorical (#3388),False,"This commit is related to documentation, not fixing a known bug.",mlnet,7ca768a8740c5c873c7f26f2c71e0fa3ea28ea40,,False,63,2019-04-21 19:11:20-04:00,7,2019-04-21 23:11:20,2,8,8,0,0,3519,120,179,59,False,False,Sunday,April,2,2019,19,Evening,True,
00225c02d0c78757d4cea5ec047747a6342ca628,Bump ONNXRuntime version (#3837),False,Version bump typically indicates updating dependencies or minor changes rather than fixing a bug.,mlnet,e7c5858a52df26e6c1353a7a10203bb908a21320,,False,66,2019-06-27 11:54:10-04:00,7,2019-06-27 15:54:10,1,3,3,0,0,734,0,4,4,False,False,Thursday,June,2,2019,11,Morning,False,
fc44959c52b95d2f6f91a8cf8ea80a1a72cb53cc,Update README.md (#1151),False,Updating documentation does not fix bugs but clarifies usage and changes,mlnet,02e85cc1f276dc154c64afffe6ea6c09c44c8647,,False,74,2018-10-08 00:41:11-04:00,30,2018-10-08 04:41:11,1,1,1,0,0,112,0,1,1,False,False,Monday,October,4,2018,0,,False,
4a02a0148d76d63a07c66b8466734c8f34cbcbd4,add batchsize and arch to imageClassificationSweepableTrainer (#6597),False,The commit appears to introduce new parameters for a training process rather than fix an existing issue.,mlnet,f5776b09c195c6e2f4af9b83471cfd88fd198da8,,False,191,2023-03-14 21:46:47-04:00,7,2023-03-15 01:46:47,1,6,6,0,0,877,48,53,5,False,False,Tuesday,March,1,2023,21,Evening,False,
25b4a2c7797724558363591ea52f959ebabe0071,Update Readme (#1123),False,"Updating documentation is typically not a direct response to bug fixes, but rather for clarity and information dissemination.",mlnet,cde7038b3132801ee212b3757945a3697a1f485c,,False,10,2018-10-02 20:37:59-04:00,7,2018-10-03 00:37:59,1,1,1,0,0,112,10,21,11,False,False,Tuesday,October,4,2018,20,Evening,False,
7835cd208d2c1f6dfb04bb80ab95e3fd658798e9,Some pigsty examples (#809),False,The phrase suggests an issue with code style or documentation rather than functionality,mlnet,5654d7265e54264db869bbc7fb0e3c1264091c21,,False,26,2018-09-06 13:15:28-04:00,7,2018-09-06 17:15:28,1,1,1,0,0,269,92,92,0,False,False,Thursday,September,3,2018,13,Afternoon,False,
7bd19235335c3d4cdfddecf9f3488eec1f1116a2,Version update to 2.0.0 (#6086),False,An update version number typically doesn't imply a bug fix unless specified.,mlnet,008993c131d49a233a5dd5dd6f383f869530b758,,False,117,2022-02-15 01:22:40-05:00,7,2022-02-15 06:22:40,1,2,2,0,0,176,0,4,4,False,False,Tuesday,February,1,2022,1,Night,False,
98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,Bump master to v0.4 (#427),False,The commit message indicates a version increment and likely code change without specifically stating it's for fixing bugs.,mlnet,36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,,False,10,2018-06-27 07:56:07-04:00,4,2018-06-27 11:56:07,1,1,1,0,0,8,0,1,1,False,False,Wednesday,June,2,2018,7,Morning,False,
f6ddd9b7dbb4bf500ded577195ddd1320c0e8761,Updated for https://dev.azure.com/dnceng/7ea9116e-9fac-403d-b258-b31fcf1bb293/_build?definitionId=1110 by using baselines generated in https://dev.azure.com/dnceng/7ea9116e-9fac-403d-b258-b31fcf1bb293/_build/results?buildId=2396001 (#7051),False,The commit message refers to a build process rather than directly fixing a coding issue or bug.,mlnet,bad82989a06526b1518e27fc7e9abee0f60b59d7,,False,221,2024-03-07 20:21:22-05:00,7,2024-03-08 01:21:22,1,2,0,2,0,114,114,114,0,True,False,Thursday,March,1,2024,20,Evening,False,
7fba700c0ec9f6a5180285a73485ea1972f88dc8,[main] Update dependencies from dotnet/arcade (#6139),False,Updating dependencies usually addresses compatibility or feature requests rather than fixing bugs.,mlnet,a758217121c85cf5af9a2ea3f759feae2020d7b5,,False,188,2022-03-28 22:21:30-04:00,7,2022-03-29 02:21:30,1,3,3,0,0,225,0,15,15,False,False,Monday,March,1,2022,22,Evening,False,
5929292f4c45a330b2b2541bd59ff2138424a6ee,Created v1.5.2 relase notes (#5373),False,Release notes typically summarize features or changes and do not indicate a specific focus on bugfixes.,mlnet,68ea9690ef6582a0decc974055c1f6982227aaf5,,False,118,2020-09-11 17:05:16-04:00,7,2020-09-11 21:05:16,1,1,1,0,0,76,11,17,6,False,False,Friday,September,3,2020,17,Afternoon,False,
7b9d3b09d1c8b4e3c35485774e247f6e9a17a913,Provide seed parameter for TrainTest routine (#1885),False,This statement seems related to setting up a machine learning training process rather than fixing code bugs.,mlnet,104d4b224a3955013d0da334f2efc87f5b8581ff,,False,26,2018-12-17 12:52:58-05:00,7,2018-12-17 17:52:58,1,4,4,0,0,1445,30,108,78,False,False,Monday,December,4,2018,12,Morning,False,
9d92597fe831bfa2f4dea2de1303d0bab141b47f,Update developer-guide.md (#6870),False,Updating documentation does not fix code bugs,mlnet,f32ae2c687aa4d1861551ef8e68004541d8ac905,,False,218,2023-12-07 15:31:55-05:00,7,2023-12-07 20:31:55,1,1,1,0,0,109,0,3,3,False,False,Thursday,December,4,2023,15,Afternoon,False,
97926a8c535a018071c3b09f5cbc4518540f473b,Update dependencies (#6837),False,Updating dependencies typically relates to maintenance or compatibility rather than fixing a specific code bug.,mlnet,66eed89f6b72e6395527e8fe63d5e10121617aea,,False,167,2023-09-27 14:16:01-04:00,7,2023-09-27 18:16:01,1,3,3,0,0,202,5,8,3,False,False,Wednesday,September,3,2023,14,Afternoon,False,
18394c4f9e45b9c5ff41dfbabd30e31132ae4cdc,Update CodeCov uploader version. (#4291),False,Updating a version for the tool does not directly fix code bugs but may be indirectly related if it resolves integration issues.,mlnet,46ede664e8cff585c450a7005c7069b64df5a6f1,,False,25,2019-10-03 18:09:47-04:00,7,2019-10-03 22:09:47,1,1,1,0,0,56,0,1,1,False,False,Thursday,October,4,2019,18,Afternoon,False,
d6f78038b294c1edf46bf8e1cb591b8354550cd6,ML.NET home page readme updated with getting started resources (#4123),False,Update documentation does not fix a bug,mlnet,e7a49e540b6fbe7a3094b424627fd04fd09fc7cf,,False,47,2019-08-19 19:26:43-04:00,7,2019-08-19 23:26:43,1,1,1,0,0,143,25,41,16,False,False,Monday,August,3,2019,19,Evening,False,
2e1e9bb4ad5b76ed2fe39bbee6c19a3b43170cc9,Update unix instructions to mention git submodule,False,Updating documentation does not fix bugs,mlnet,12f97dba939e64a91db530983a2385cdb669ae28,,False,8,2018-12-19 18:13:14-05:00,7,2018-12-19 23:13:14,0,1,1,0,0,54,1,1,0,False,False,Wednesday,December,4,2018,18,Afternoon,False,
18a26153ab83b00c7670a6ae15d8c4424cd91706,Replace VectorType with VectorDataViewType in SchemaComprehension document (#3682),False,This seems like a code refactoring decision without indicating an issue being fixed.,mlnet,7e280d59211bbe99d9132f76509b7ca6c6a1ed1c,,False,13,2019-05-30 12:52:10-04:00,113,2019-05-30 16:52:10,1,1,1,0,0,223,0,3,3,False,False,Thursday,May,2,2019,12,Morning,False,
d58e8d11bd5c2dfac70674f3a2bfa90536c8b3d4,Adding support for MurmurHash KeyDataTypes  (#5138),False,Introducing new feature or compatibility rather than fixing a bug.,mlnet,c023271bf0233d4ebf6d55031ceb4233a965a4b7,,False,130,2020-05-21 14:34:09-04:00,7,2020-05-21 18:34:09,1,2,2,0,0,4093,65,82,17,False,False,Thursday,May,2,2020,14,Afternoon,False,
4eb9e45211cad95dd57ee5ada590c5baa5268d87,Microsoft.ML.Internal.Internallearn should be hidden/moved/renamed (#2740),False,"This seems like a namespace refactoring, which does not directly fix a known bug but improves code organization.",mlnet,2a1f2bb6a62393115f6cb8128fbbe9850068180d,,False,25,2019-02-26 19:31:42-05:00,7,2019-02-27 00:31:42,1,23,23,0,0,14869,6,26,20,False,False,Tuesday,February,1,2019,19,Evening,False,
dfa38ab687e24ae4195a7ad74076e2dcb65cefb6,Key type documentation. (#3194),False,Key documentation improvement doesn't directly address bugs.,mlnet,e285889645aad3a735ce0eef651708903484b636,,False,15,2019-04-04 12:49:58-04:00,7,2019-04-04 16:49:58,1,2,2,0,0,339,48,190,142,False,False,Thursday,April,2,2019,12,Morning,False,
a8915f496113bc9dd47cabd65e7ce0c99dc63be1, Created sample for 'LatentDirichletAllocation' API. (#3191),False,The commit message indicates the addition of a new feature or documentation rather than fixing a bug.,mlnet,b8a70ac494ea8dae832621c782ba30887d0b9cc4,,False,5,2019-04-04 20:13:11-04:00,7,2019-04-05 00:13:11,1,3,1,1,1,621,13,75,62,True,True,Thursday,April,2,2019,20,Evening,False,
5b22420d28c0cacc9b265d043555b6d11a017b91,Polish train catalog (renaming only) (#3030),False,"Renaming is typically for clarity or branding, not a bug fix.",mlnet,77be9d9f5cfd64812d6474dadb76921d8f42aa5b,,False,66,2019-03-21 01:41:28-04:00,7,2019-03-21 05:41:28,1,9,9,0,0,2356,1,30,29,False,False,Thursday,March,1,2019,1,Night,False,
fabdabf867dc68481d519740a96b981bbeb63180,Update to Preview5 of .NET Core 3.0 (#3532),False,An update does not necessarily fix a bug; it could introduce new features or improvements.,mlnet,37124865dece73acd0acb8beeae2037b707b4a05,,False,4,2019-04-30 15:24:42-04:00,7,2019-04-30 19:24:42,1,12,11,0,1,9806,127,235,108,False,True,Tuesday,April,2,2019,15,Afternoon,False,
5d9c6786a9131952949c8662b1fbd99bcca8f3bc,Automatically add enhancement label to issue template (#6082),False,This change appears related to improving the workflow/process rather than fixing a bug.,mlnet,4e716f91bd4d962aeec5cea3a76243cc7af624e1,,False,177,2022-02-14 19:46:10-05:00,7,2022-02-15 00:46:10,1,1,1,0,0,20,0,1,1,False,False,Monday,February,1,2022,19,Evening,False,
2fee4a37efc35c083866674c64a49ac4744ac9ec,adding survey link (#4806),False,Adding a survey link does not directly indicate fixing a known bug.,mlnet,daaea53fcfb9deccf489ad4c107f4ecf6e99ed56,,False,146,2020-02-07 13:06:52-05:00,7,2020-02-07 18:06:52,1,1,1,0,0,148,2,2,0,False,False,Friday,February,1,2020,13,Afternoon,False,
5a25ed1df8d618ae315aaa55e520dfaa50d94c01,Update README.md for 0.5,False,Updating documentation does not directly fix code bugs,mlnet,40c03f77e553cabe6ddaf086a0d6ae99857043bf,,False,10,2018-09-05 16:15:36-04:00,7,2018-09-05 20:15:36,0,1,1,0,0,102,0,1,1,False,False,Wednesday,September,3,2018,16,Afternoon,False,
e5de54764b4270588d52cad12bf10fabe691225c,add pipelineitem for Ova (#363),True,The commit specifies a fix related to 'Ova' and contains a code reference that suggests it is addressing an issue in the existing codebase.,mlnet,8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,,False,26,2018-06-20 16:43:49-04:00,7,2018-06-20 20:43:49,1,4,3,1,0,629,113,125,12,True,False,Wednesday,June,2,2018,16,Afternoon,False,
5bba7ed61b2b378d38da9f462a716cacd3f47f52,Added onnx export support for SlotsDroppingTransformer (#4562),True,Provides context that this is likely a response to a known issue or limitation.,mlnet,7a4372e1dda8f5d5c070ffce6bd1929216939d90,,False,118,2020-01-07 18:58:37-05:00,7,2020-01-07 23:58:37,1,27,27,0,0,172235,206,285,79,False,False,Tuesday,January,1,2020,18,Afternoon,False,
d9d1216221701ee04951353e5180954056474cbf,[Docs] Fixed typo: ROADMAP.md (#55),True,"The commit mentions fixing a typo, which can be considered a bug fix.",mlnet,af95f66fdef86c71fc9a42e142f6a01f518c649c,,False,13,2018-05-07 18:23:35-04:00,10,2018-05-07 22:23:35,1,1,1,0,0,95,0,2,2,False,False,Monday,May,2,2018,18,Afternoon,False,
fd30559d9f8070d7cb71ba937897a63646d5b0bc,Modify API for advanced settings (RandomizedPcaTrainer) (#2390),True,Changes in API could be aimed at addressing issues with previous functionality,mlnet,fc92774187a91781cc2dcb08a91f20dc49ecf1ad,,False,51,2019-02-13 18:22:19-05:00,7,2019-02-13 23:22:19,1,10,8,2,0,8301,246,268,22,True,False,Wednesday,February,1,2019,18,Afternoon,False,
ab3d17ca0c65935285ac9bcbd214ac1ea11714e2,Update to version of Lightgbm with no runtime dependency on GCC. (#1234),True,Updating dependencies can resolve issues related to incompatibility or bugs.,mlnet,659686cb42d75691b59bb8ead44ef46eacb58ad4,,False,58,2018-10-11 21:16:07-04:00,53,2018-10-12 01:16:07,1,5,5,0,0,614,5,8,3,False,False,Thursday,October,4,2018,21,Evening,False,
76777592cf7e094f5361285bc64111d09d5bdb7c,Updating onnx baseline files for regression tests (#4758),True,Updating regression test baselines typically addresses known issues or improvements,mlnet,eb6e7bab12a1fe853d0f120afea7f1b8e274fa20,,False,118,2020-01-31 17:10:47-05:00,7,2020-01-31 22:10:47,1,9,9,0,0,159448,-2,68,70,False,False,Friday,January,1,2020,17,Afternoon,False,
a06dadcc35262bc2c17c0939be732fc8a9b751f7,add checkAlive in NasBertTrainer (#6546),True,Introduction of 'checkAlive' suggests a response or correction related to improving functionality.,mlnet,eeba2eeb4564d1e33b19fa096093f1a71230cbd6,,False,191,2023-01-23 15:47:47-05:00,7,2023-01-23 20:47:47,1,1,1,0,0,915,5,14,9,False,False,Monday,January,1,2023,15,Afternoon,False,
1ef5fa9317fd851d2977e70fd554ed4fa251540b,Use a GUID when creating the temp path (#4645),True,Using a unique identifier helps prevent conflicts and errors with file paths.,mlnet,24c827416d23a6a74f16f71ec9123ca15e0e12fd,,False,42,2020-01-31 06:11:52-05:00,7,2020-01-31 11:11:52,1,1,1,0,0,553,1,8,7,False,False,Friday,January,1,2020,6,Night,False,
c95744589b647a2cab8ae20159588bf576d9c9b9,Disable tests on macOS that depend on GDI+ library. (#4492),True,The commit addresses a known issue where GDI+ is not supported on macOS.,mlnet,b7db4fa475ba4bd52824eb98bbf5f5bf4a0a6f7a,,False,25,2019-11-21 00:22:18-05:00,7,2019-11-21 05:22:18,1,5,5,0,0,4336,124,124,0,False,False,Thursday,November,4,2019,0,,False,
205eb1de0d9ded1c31758d6e44f5ec2970600bbd,Fixes the build badges to show correct status (#3668),True,The commit title specifically mentions fixing a build issue.,mlnet,baffd609234a93a4bb129069da937b2aabcae5e1,,False,10,2019-05-06 16:32:34-04:00,7,2019-05-06 20:32:34,1,1,1,0,0,118,0,7,7,False,False,Monday,May,2,2019,16,Afternoon,False,
ae1b7099472a7aef52b5186501166f58c3cc78d0,LightGBM Crash issue (#4918),True,Specific commit identifier and mention of crash issue suggests a fix for that known problem.,mlnet,d463660cede3a34f28226d9c958c790cf4e64675,,False,135,2020-03-05 15:45:59-05:00,7,2020-03-05 20:45:59,1,4,3,0,1,2997,16,32,16,False,True,Thursday,March,1,2020,15,Afternoon,False,
a0e959c91c054ae725bed8b874037a0e20b22ceb,Changing LoadRawImages Sample (#5460),True,Indicates that there was an issue previously with the LoadRawImages sample,mlnet,796157576fecf2b4b20c47f9451ee88cc428fdaf,,False,130,2020-11-02 14:29:52-05:00,7,2020-11-02 19:29:52,1,1,1,0,0,236,0,1,1,False,False,Monday,November,4,2020,14,Afternoon,False,
c00911c4254e0dc345eb24179bb51f16d96aee36,Loads LightGBM inf/nan properly (#1934),True,Issue with handling Inf/NaN values is being addressed,mlnet,2e67134b45c9253797d0fa137054ec8da1d7ad9c,,False,66,2019-01-02 16:13:44-05:00,7,2019-01-02 21:13:44,1,1,1,0,0,291,14,17,3,False,False,Wednesday,January,1,2019,16,Afternoon,False,
b881fdc2eab55e184eb0856d4c10c732a58e0887,Move IModelCombiner to Microsoft.ML.Data and Lockdown Microsoft.ML.Ensemble (#2505),True,Mentioned moving a component which could address an issue within the existing framework,mlnet,e3b5f76612336cdf0432325631b80283d7da802a,,False,22,2019-02-18 17:22:06-05:00,15,2019-02-18 22:22:06,1,29,29,0,0,4650,3,50,47,False,False,Monday,February,1,2019,17,Afternoon,False,
24ed17d1d4cdc5a8ccd55fbd1e007a6bfd85d028,Pass into inner exception to InvalidOperationException (#5091),True,The commit message indicates addressing an issue with exception handling,mlnet,bc1fd867ff2d7f1ef0fc690aafe632cd6bf24cef,,False,152,2020-05-11 18:03:50-04:00,7,2020-05-11 22:03:50,1,1,1,0,0,539,0,1,1,False,False,Monday,May,2,2020,18,Afternoon,False,
3d848a9e704c456e40a7e476037ea40bb362cb6d,Fixed OnnxTransformer output column mapping. (#5192),True,Mentioned 'fixed' signaling a bug fix,mlnet,0cbe1151f0d0e63ad61dd5286fee20156321099f,,False,117,2020-06-03 15:20:25-04:00,7,2020-06-03 19:20:25,1,2,2,0,0,1786,65,68,3,False,False,Wednesday,June,2,2020,15,Afternoon,False,
8952994c677584870be04311cca31477817b0844,fixed mac build and minor torch sharp changes (#6776),True,The commit explicitly mentions fixing an issue ('mac build'),mlnet,7b6af06545a87697aaf9b1e988d9ac5184c0f757,,False,117,2023-07-27 23:46:14-04:00,7,2023-07-28 03:46:14,1,5,5,0,0,1667,20,30,10,False,False,Thursday,July,3,2023,23,Evening,False,
69b67c48d93cb70972c61c846db06d4c61924d01,fix #6416 (#6612),True,The commit number is linked with known issues,mlnet,7f94445eca369263bc5635c14c6070f6f8b1906c,,False,191,2023-03-31 18:44:44-04:00,7,2023-03-31 22:44:44,2,1,1,0,0,365,-1,70,71,False,False,Friday,March,1,2023,18,Afternoon,False,
4e6b6f4d75c4b82af8960f9da077fe7d64e13b67,updating onnxruntime version (#4882),True,Updating software versions can resolve known issues,mlnet,a0997c62bca216e624e32739679315f7c4ffb3d4,,False,130,2020-02-24 17:57:36-05:00,7,2020-02-24 22:57:36,1,1,1,0,0,63,0,1,1,False,False,Monday,February,1,2020,17,Afternoon,False,
9db8318916591c1d3200c62caef0d842d3e403f2,use parameter to save choice object (#6300),True,The commit addressses issue #6300 likely related to a bug that involves saving choices incorrectly.,mlnet,5b40e5ff5249e0df0689ec15c2af40477d0a33b8,,False,191,2022-09-07 19:06:01-04:00,7,2022-09-07 23:06:01,1,4,4,0,0,467,18,50,32,False,False,Wednesday,September,3,2022,19,Evening,False,
6117e462dce3fe75606d3d7b460b7f4e51f9ba20,Fix AP's output schema in its XML doc (#3551),True,The commit message directly mentions fixing an issue with the output schema,mlnet,74d2f682c2da542aa2096af998ee0ff5511d2222,,False,66,2019-04-23 19:27:46-04:00,7,2019-04-23 23:27:46,1,4,3,1,0,3043,8,15,7,True,False,Tuesday,April,2,2019,19,Evening,False,
e3b5f76612336cdf0432325631b80283d7da802a,Replace IPredictor in Fit method to proper model parameters (#2577),True,It suggests an update to a component that possibly corrects a known issue,mlnet,cf7e3d992b4b770a7345174673107c47e8bf4d13,,False,26,2019-02-17 20:22:43-05:00,7,2019-02-18 01:22:43,1,11,11,0,0,6972,-4,41,45,False,False,Sunday,February,1,2019,20,Evening,True,
cd84abed1be7217dc6343f335080b931c1dd842f,Simplify ParameterVariableNameAnalyzer (#6266),True,The commit message suggests an improvement or correction to a previously existing issue,mlnet,837e4ddc8a9dd15ca8c05384ada192db010b8529,,False,199,2022-08-02 12:49:54-04:00,7,2022-08-02 16:49:54,1,1,1,0,0,62,0,2,2,False,False,Tuesday,August,3,2022,12,Morning,False,
707aad1114111ccb510b258cf1339644eb289d3e,Split timeseries samples (#1578),True,Splitting time series can be related to correcting data format issues which are commonly bugs.,mlnet,0fe8bafa11e0b759425100db12327569a8c444bb,,False,61,2018-11-19 13:53:24-05:00,40,2018-11-19 18:53:24,1,9,4,4,1,1380,67,394,327,True,True,Monday,November,4,2018,13,Afternoon,False,
2c87b19f5743df70c3d04a8b0d26a52ae6184af8,Provide proper calling conversion for x86 framework (#1833),True,The commit describes fixing an issue with the calling convention of a specific platform,mlnet,284e02cadf5342aa0c36f31d62fc6fa15bc06885,,False,26,2018-12-07 14:02:32-05:00,7,2018-12-07 19:02:32,1,16,16,0,0,7914,23,161,138,False,False,Friday,December,4,2018,14,Afternoon,False,
96439752cbaad099093ca0e8c770576bf3a53ad4,Fix TensorFlowScorer duplicate parameter name Model (#1169),True,The commit addresses an existing code issue by resolving a duplicate parameter named 'Model',mlnet,b5098645245455164d3d9648aa4d4215e731958d,,False,40,2018-10-10 20:01:19-04:00,7,2018-10-11 00:01:19,1,9,9,0,0,58114,38,54,16,False,False,Wednesday,October,4,2018,20,Evening,False,
80a95b51ca4b182b0ed859cb8a928de5bb1e9289,Fix build break (#146),True,The commit message directly references fixing a specific known issue,mlnet,33c8364032570003bbdc0bee3c4546df35661c49,,False,4,2018-05-14 12:18:23-04:00,7,2018-05-14 16:18:23,1,1,1,0,0,215,0,2,2,False,False,Monday,May,2,2018,12,Morning,False,
17f795c866fe45816dcaea18851954afaed60c9d,SDL fixes. (#5977),True,"The commit hash includes 'fixes', implying an intention to resolve issues",mlnet,7f013a2c065f64cea7bcb8683345ee038b5048af,,False,117,2021-10-22 19:13:13-04:00,7,2021-10-22 23:13:13,1,5,5,0,0,778,14,33,19,False,False,Friday,October,4,2021,19,Evening,False,
e285889645aad3a735ce0eef651708903484b636,Conversion catalog samples (#3167),True,Samples for fixing conversion issues,mlnet,ac53748721939024d85e984c0b8911dbb1af3339,,False,43,2019-04-04 12:49:44-04:00,7,2019-04-04 16:49:44,1,11,3,4,4,890,3,339,336,True,True,Thursday,April,2,2019,12,Morning,False,
07b6f45e6291e6cda9d1ffc7ffb09674f57a46d9,change code cov pool (#6647),True,The commit message implies modification of coverage information related to existing issue #6647,mlnet,a18b9cba0f41f01d0d3aa57a08d9b16fc8799e9e,,False,117,2023-05-04 12:27:55-04:00,7,2023-05-04 16:27:55,1,1,1,0,0,19,1,2,1,False,False,Thursday,May,2,2023,12,Morning,False,
1ae6070a554a374dec4d9b9f746cfde481b033c7,Added training method that accepts initial predictor for Symboli SGD estimator (#1088),True,The commit addresses a known issue with the initial predictor in Symboli SGD.,mlnet,0b9ca0032584b17a77c4bc8d7601a59c659f7f21,,False,60,2018-09-28 17:13:51-04:00,7,2018-09-28 21:13:51,1,2,2,0,0,945,44,45,1,False,False,Friday,September,3,2018,17,Afternoon,False,
36cad6788d37e140e974c3582af9a0b36c2cbd06,Fix LightGBM Ranking sample runtime exception. (#3257),True,Specific error fix identified,mlnet,1724da898d8cff88543fcf9e7b356ef0989b7bf7,,False,25,2019-04-09 13:38:49-04:00,7,2019-04-09 17:38:49,1,1,1,0,0,50,1,3,2,False,False,Tuesday,April,2,2019,13,Afternoon,False,
7e8a66445097c7dcac0c4edbb7a9859c545cf766,clean nuget package to save disk space (#5008),True,The commit message suggests resolving an issue by cleaning up a NuGet package,mlnet,e451c808fb4469727b885040d1925422820e6595,,False,135,2020-04-07 22:14:45-04:00,7,2020-04-08 02:14:45,1,1,1,0,0,210,18,18,0,False,False,Tuesday,April,2,2020,22,Evening,False,
caf4b1dba239a960405a5c8dd7a3d72b7b95b529,Correct KMeans scoring function doc (#4705),True,The request suggests an issue with the existing documentation which needs fixing,mlnet,3b69b0da07a8298abda6559a81fa48c9a569351d,,False,63,2020-01-27 21:30:17-05:00,7,2020-01-28 02:30:17,1,1,1,0,0,1843,0,1,1,False,False,Monday,January,1,2020,21,Evening,False,
