Sha,Message,IsBugFix,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
c6ce265e8eb4cd92a63e8b860559d752ce209f15,change contract for transport,False,Shifting a 'contract' likely implies changing requirements or policies rather than fixing code bugs,dotnetinteractive,33dc5fcb698e190dc9d65239033711e744ad6375,,False,10,2022-01-13 18:22:59-05:00,14,2022-02-02 01:13:58,0,14,13,1,0,2185,0,29,29,True,False,Thursday,January,1,2022,18,Afternoon,False,29,4
17a09b47e59dddd657c191b93568f56986d368f3,refactor namedpipe tests,True,Refactoring often targets code quality improvements that include bug fixing,dotnetinteractive,c6ce265e8eb4cd92a63e8b860559d752ce209f15,,False,10,2022-01-14 06:48:04-05:00,14,2022-02-02 01:13:58,0,2,1,1,0,210,49,179,130,True,False,Friday,January,1,2022,6,Night,False,24,3
aadf01319e75641c48de101ab8fb3ba8054be833,fix browser project,False,The description is too vague; does not specify if fixing bugs or features,dotnetinteractive,e30b5086e838c07b751baa8dcae71209cb05580e,,False,10,2022-01-14 12:20:03-05:00,14,2022-02-02 01:13:58,0,10,10,0,0,1550,-4,57,61,False,False,Friday,January,1,2022,12,Morning,False,19,3
1ae9226abd8b778706186eb6066e5edbc0b72ae9,fix tests,True,The commit message suggests the intent was to correct issues in existing tests,dotnetinteractive,aadf01319e75641c48de101ab8fb3ba8054be833,,False,10,2022-01-14 12:39:59-05:00,14,2022-02-02 01:13:58,0,2,2,0,0,210,0,3,3,False,False,Friday,January,1,2022,12,Morning,False,9,2
db0f860cf1a8a5a38029cbf7301dfd374dfd7b8a,rename js contracts to expose channel types,True,Renaming files can be part of fixing a bug when it improves understanding or resolves ambiguity in code.,dotnetinteractive,1ae9226abd8b778706186eb6066e5edbc0b72ae9,,False,10,2022-01-17 07:33:42-05:00,14,2022-02-02 01:13:58,0,35,33,1,1,5741,6,227,221,True,True,Monday,January,1,2022,7,Morning,False,43,7
43cc393cec974b521ebfc1eeec0380c557324407,use temp dir utility,False,Utility usage doesn't imply fixing a known issue in the code,dotnetinteractive,db0f860cf1a8a5a38029cbf7301dfd374dfd7b8a,,False,10,2022-01-17 08:20:42-05:00,14,2022-02-02 01:13:58,0,2,2,0,0,196,4,48,44,False,False,Monday,January,1,2022,8,Morning,False,20,4
f89c6ce8ff5dbc6d7c755fffd70dd7da02ff479b,ensure connector are disposed,True,Proper disposal of resources can prevent memory leaks or resource mismanagement bugs.,dotnetinteractive,43cc393cec974b521ebfc1eeec0380c557324407,,False,10,2022-01-17 10:48:50-05:00,14,2022-02-02 01:13:58,0,18,18,0,0,3285,31,222,191,False,False,Monday,January,1,2022,10,Morning,False,29,4
ac94fbe82ff8a9f74df17c3d0c3ddaa5e493c2d1,move stdio connector to the tool project,False,Moving components across projects typically signifies architectural changes rather than fixing bugs.,dotnetinteractive,486d5a28c9e61208b7aaf27b720be0d239d7d02c,,False,10,2022-01-18 18:08:14-05:00,14,2022-02-02 01:13:58,0,4,4,0,0,429,-7,12,19,False,False,Tuesday,January,1,2022,18,Afternoon,False,40,7
a8279e7d07c31550fd42b4f689d35739538ef08d,ignore stdioconnector tests in ncrunch,False,Ignoring tests can prevent bug detection but does not fix bugs,dotnetinteractive,ac94fbe82ff8a9f74df17c3d0c3ddaa5e493c2d1,,False,10,2022-01-18 18:12:23-05:00,14,2022-02-02 01:13:58,0,1,1,0,0,52,3,3,0,False,False,Tuesday,January,1,2022,18,Afternoon,False,38,5
cfd05faede29ed53f028e1979520184b0ec08680,fix test runer,True,Mentioned 'fix' indicates intent to address an issue,dotnetinteractive,14a7082d4b5e21ce4db8ee698fcd1bc8a18e9e38,,False,10,2022-01-26 15:53:02-05:00,14,2022-02-02 01:13:58,0,2,2,0,0,354,1,3,2,False,False,Wednesday,January,1,2022,15,Afternoon,False,14,3
99ba5d17ddd308045bd07b184b3b68cf8f17576b,disposign of client stream,True,"Deleting or disposing of a resource, such as a Stream in this context, can relieve memory pressure and prevent potential bugs related to resource leaks.",dotnetinteractive,251b8f8eafde0d1593b6ccb994b972d49801152d,,False,10,2022-01-26 20:27:12-05:00,14,2022-02-02 01:13:58,0,1,1,0,0,59,2,7,5,False,False,Wednesday,January,1,2022,20,Evening,False,26,4
d96eff68a90f467afdf704a517098010ab583596,wip,False,"WIP stands for 'Work In Progress', indicating ongoing development rather than an action taken specifically for bug fixing",dotnetinteractive,b118307aa918f6060de82a1b9071f56a23730413,,False,10,2022-01-27 16:58:48-05:00,14,2022-02-02 01:13:58,0,6,6,0,0,2078,-2,15,17,False,False,Thursday,January,1,2022,16,Afternoon,False,3,1
c641ae4c18d813df570d3baefd0a3b5645a9e2be,temporary hack for disposing of kernel connectors,True,The term 'hack' implies an improvised fix,dotnetinteractive,d96eff68a90f467afdf704a517098010ab583596,,False,10,2022-01-27 18:39:09-05:00,14,2022-02-02 01:13:58,0,2,2,0,0,552,13,14,1,False,False,Thursday,January,1,2022,18,Afternoon,False,49,7
4999e8b831f149fd6989a57c4be6f98dbcbc2e1d,do not fail on deleting folders,True,"The commit message implies fixing an issue related to deletion functionality, suggesting it's a bug fix.",dotnetinteractive,c641ae4c18d813df570d3baefd0a3b5645a9e2be,,False,10,2022-01-27 19:11:45-05:00,14,2022-02-02 01:13:58,0,1,1,0,0,35,6,20,14,False,False,Thursday,January,1,2022,19,Evening,False,31,6
7e8c2b4c4c381ae1cc0163118430343ab5309151,updateapi contract files,False,Updating API contracts usually relates to maintaining backward compatibility or clarity in the code's interface rather than fixing a bug.,dotnetinteractive,4999e8b831f149fd6989a57c4be6f98dbcbc2e1d,,False,10,2022-01-27 20:03:12-05:00,14,2022-02-02 01:13:58,0,3,3,0,0,1472,-3,7,10,False,False,Thursday,January,1,2022,20,Evening,False,24,3
bef27b9eddff991df7bf8ef08f6f45a22b7ab73e,update ncrunch file,False,NCrunch file update typically relates to project configurations rather than fixing code bugs,dotnetinteractive,7e8c2b4c4c381ae1cc0163118430343ab5309151,,False,10,2022-01-31 18:33:56-05:00,14,2022-02-02 01:13:58,0,1,1,0,0,52,0,1,1,False,False,Monday,January,1,2022,18,Afternoon,False,19,3
e33299826343594f7f991eba476f414ae96fc663,fix missed interface,True,Mentioning 'fix' directly implies correcting an issue which is likely a bug fix.,dotnetinteractive,083dcf31906d019621a711e184dae396ff9f194c,,False,10,2022-02-01 19:28:00-05:00,14,2022-02-02 01:13:58,0,3,3,0,0,1100,1,4,3,False,False,Tuesday,February,1,2022,19,Evening,False,20,3
1ffab1eced2fe08d978b49c32aea944631235705,fix .vscodeignore and lock vsce (#1886),True,The commit message suggests addressing an issue in the repository management tool.,dotnetinteractive,2dea1dfc061fd8eee42c8accd25ca01d7062cc24,,False,8,2022-02-03 15:28:03-05:00,2,2022-02-03 20:28:03,1,4,4,0,0,1018,-5,13,18,False,False,Thursday,February,1,2022,15,Afternoon,False,39,6
a493554dbfb0097f7f070d7ae72dc2804cffae28,Update to System.CommandLine Beta 3 (#1885),True,The tag '#1885' might indicate a known issue was addressed,dotnetinteractive,1ffab1eced2fe08d978b49c32aea944631235705,,False,6,2022-02-03 15:32:27-05:00,2,2022-02-03 20:32:27,1,60,55,4,1,12753,228,506,278,True,True,Thursday,February,1,2022,15,Afternoon,False,43,6
45f8033bace9c6b776ddc29346d625826e694449,report notebook URL fetch errors (#1888),True,"The commit mentions 'errors', which suggests bug fixes are being made.",dotnetinteractive,310f5d364a25cb876b133bfa7eae4ed4d043c7d8,,False,8,2022-02-03 18:23:38-05:00,2,2022-02-03 23:23:38,1,1,1,0,0,379,10,10,0,False,False,Thursday,February,1,2022,18,Afternoon,False,40,6
eedd07d4c68cb6633ee0a97a480ad37df6f06a9e,update locked tool version (#1889),True,Mentioning an update implies resolving issues from the previous version,dotnetinteractive,45f8033bace9c6b776ddc29346d625826e694449,,False,8,2022-02-03 18:37:07-05:00,2,2022-02-03 23:37:07,1,2,2,0,0,990,0,4,4,False,False,Thursday,February,1,2022,18,Afternoon,False,34,5
281d185e298093907fd2603e16477752961e6560,Update kernels-overview.md,False,Updating a documentation file does not fix bugs in the codebase,dotnetinteractive,8d64ba711511d75d8f003f264426564f9f19d3b2,,False,6,2022-02-04 18:21:19-05:00,2,2022-02-04 23:21:19,0,1,1,0,0,59,0,1,1,False,False,Friday,February,1,2022,18,Afternoon,False,26,2
6fc6e039aded553dc514c4b2e8326f67d977ac4a,Update dependencies from https://github.com/dotnet/arcade build 20220203.1 (#1896),False,Updating dependencies is a maintenance task and does not directly imply fixing a bug.,dotnetinteractive,281d185e298093907fd2603e16477752961e6560,,False,16,2022-02-07 08:56:44-05:00,2,2022-02-07 13:56:44,1,4,4,0,0,377,1,6,5,False,False,Monday,February,1,2022,8,Morning,False,82,7
080dcbbf44a05491c01d5e921792c36cf56421a4,fixes link to gh repo (master -> main),True,"The commit message implies addressing issues by updating the repository reference from 'gh repo' on GitHub master branch to 'main', which is commonly used in many repositories. This is typically part of a refactoring process that may be associated with bug fixes when changing project standards or structure.",dotnetinteractive,6fc6e039aded553dc514c4b2e8326f67d977ac4a,,False,72,2022-02-05 10:29:46-05:00,6,2022-02-17 00:44:00,0,27,27,0,0,8528,0,27,27,False,False,Saturday,February,1,2022,10,Morning,True,38,8
82ff2861b7d5baeea7b641c0db830e10e9f3df49,report error if dotnet(.exe) couldn't be found (#1890),True,The commit message directly addresses a known issue with .exe not being found in the DotNet context,dotnetinteractive,080dcbbf44a05491c01d5e921792c36cf56421a4,,False,8,2022-02-17 18:58:44-05:00,2,2022-02-17 23:58:44,1,1,1,0,0,384,5,11,6,False,False,Thursday,February,1,2022,18,Afternoon,False,54,8
c1003fa54734bcdcccbc8029b53ccc49b489d591,[main] Update dependencies from dotnet/arcade (#1901),False,Updating dependencies often addresses compatibility rather than fixing a bug within the codebase.,dotnetinteractive,8d1b9d4dba035193560ad84545e3ada70c73924c,,False,16,2022-02-21 08:52:07-05:00,2,2022-02-21 13:52:07,1,12,6,6,0,1209,190,199,9,True,False,Monday,February,1,2022,8,Morning,False,53,6
7822acd759d3fba3a523281d7d4a99a5f4ef2fa3,ping the windows kernel every 500ms until command completion (#1907),False,The commit message does not clearly indicate fixing a bug but rather suggests an unusual testing procedure.,dotnetinteractive,c1003fa54734bcdcccbc8029b53ccc49b489d591,,False,8,2022-02-22 19:08:04-05:00,2,2022-02-23 00:08:04,1,2,2,0,0,588,43,52,9,False,False,Tuesday,February,1,2022,19,Evening,False,68,10
b982f031bcab7dada146680dc3357275054334f8,Update dependencies from https://github.com/dotnet/arcade build 20220224.4,False,Updating dependencies is usually for compatibility or security updates and does not imply a fix for an existing bug.,dotnetinteractive,7822acd759d3fba3a523281d7d4a99a5f4ef2fa3,,False,23,2022-02-28 08:05:13-05:00,6,2022-02-28 16:10:51,0,2,2,0,0,25,0,3,3,False,False,Monday,February,1,2022,8,Morning,False,74,6
c715a34c7080da80ab62e9be0bfcd893fd2be898,Bump url-parse in /src/microsoft-dotnet-interactive-browser,True,Modification of existing code could be related to a bug fix,dotnetinteractive,b982f031bcab7dada146680dc3357275054334f8,,False,39,2022-02-27 23:24:47-05:00,14,2022-02-28 17:40:44,0,1,1,0,0,4611,0,6,6,False,False,Sunday,February,1,2022,23,Evening,True,59,4
3aff25337eee152ced779d026c10d043a3c8c9d7,don't generate sbom for docker builds (#1912),True,The commit message suggests preventing an issue encountered during Docker build processes,dotnetinteractive,c715a34c7080da80ab62e9be0bfcd893fd2be898,,False,8,2022-02-28 15:01:49-05:00,2,2022-02-28 20:01:49,1,1,1,0,0,387,3,3,0,False,False,Monday,February,1,2022,15,Afternoon,False,45,7
0ea16bf35a93e7dac464a49e14da426e9d658d41,Update dependencies from https://github.com/dotnet/arcade build 20220304.3,False,Updating dependencies is usually for maintaining up-to-date libraries or fixing compatibility issues but doesn't directly fix a bug in the code.,dotnetinteractive,3aff25337eee152ced779d026c10d043a3c8c9d7,,False,23,2022-03-07 08:06:10-05:00,6,2022-03-07 17:28:16,0,2,2,0,0,25,0,3,3,False,False,Monday,March,1,2022,8,Morning,False,74,6
9164923c7eaa53fd5d18f77a623842ec98d62ae1,add support for interactive window execution,False,Introducing interactivity and execution capabilities is typically associated with adding new functionality rather than fixing bugs.,dotnetinteractive,e00ea235cb45ec4dbcf73326f1684443f15ab21c,,False,8,2022-03-10 18:40:47-05:00,8,2022-03-11 21:31:24,0,6,6,0,0,2318,58,61,3,False,False,Thursday,March,1,2022,18,Afternoon,False,44,6
f094365a2273262082e5f5fc1d7ddfa4523d22af,"only register interactive command in vscode, not ads",False,The commit message suggests an enhancement excluding advertisements,dotnetinteractive,9164923c7eaa53fd5d18f77a623842ec98d62ae1,,False,8,2022-03-10 19:41:42-05:00,8,2022-03-11 21:31:24,0,5,5,0,0,1009,23,43,20,False,False,Thursday,March,1,2022,19,Evening,False,52,8
b162111106e091e6b5342f08070f857fddcdfc81,Update dependencies from https://github.com/dotnet/arcade build 20220307.6,False,Updating dependencies is typically for security updates or compatibility rather than direct bug fixes.,dotnetinteractive,f094365a2273262082e5f5fc1d7ddfa4523d22af,,False,23,2022-03-14 08:05:57-04:00,6,2022-03-14 15:14:29,0,2,2,0,0,25,0,3,3,False,False,Monday,March,1,2022,8,Morning,False,74,6
1211add65a6e27e7cd8c5f70cf9b53774f9ee571,set default logger to not do any work instead of throwing,True,The commit appears intended to handle an exception or error condition gracefully,dotnetinteractive,b162111106e091e6b5342f08070f857fddcdfc81,,False,10,2022-03-14 09:31:44-04:00,14,2022-03-14 17:34:05,0,1,1,0,0,48,1,2,1,False,False,Monday,March,1,2022,9,Morning,False,57,11
f143b86aa2e7ffd1a100e67155c8ff4de9209420,Fix docs bug * In the completion of commit 4039b7a9a7 docs/NotebooksLocalExperience.md renamed to docs/NotebookswithJupyter.md,True,The change directly addresses a previously reported issue ('docs bug'),dotnetinteractive,b3797f286c2cdbd79e89cd859ad7bf4410abb7a5,,False,73,2022-03-09 04:21:23-05:00,14,2022-03-14 17:34:58,0,3,3,0,0,188,0,3,3,False,False,Wednesday,March,1,2022,4,Night,False,126,14
f6b5e7cf0c05d9b00fcf39acb65ab87810b52386,ensure beta versioning for package,False,Versioning is related to release strategy rather than fixing bugs,dotnetinteractive,0292a9657532dad249fa0b8097a33218aab2ee32,,False,10,2022-03-21 08:16:13-04:00,14,2022-03-21 14:06:16,0,1,0,1,0,9,9,9,0,True,False,Monday,March,1,2022,8,Morning,False,34,5
a1308edbea965908f87cd6ecb643cd6737b95d9d,register new event with serialization (#1938),True,The commit mentions resolving an issue which can imply fixing a bug related to event registration and data format.,dotnetinteractive,78fcdb8daa1244d7eb4beedac36954b98dcceb9d,,False,10,2022-03-22 14:43:52-04:00,2,2022-03-22 18:43:52,1,5,5,0,0,2356,35,333,298,False,False,Tuesday,March,1,2022,14,Afternoon,False,45,6
e905d03b63a8acc6b19c74e69b65d53670727658,don't publish CSharpProject package to NuGet,False,The commit message suggests stopping an action rather than fixing a known issue.,dotnetinteractive,a1308edbea965908f87cd6ecb643cd6737b95d9d,,False,8,2022-03-22 17:40:58-04:00,2,2022-03-22 21:40:58,0,1,1,0,0,53,0,1,1,False,False,Tuesday,March,1,2022,17,Afternoon,False,44,6
1a9ace72fa632342c275b42085061cd61b06d033,update npm packages (#1940),False,Updating dependencies generally is for maintaining the project rather than fixing bugs within the code itself.,dotnetinteractive,e905d03b63a8acc6b19c74e69b65d53670727658,,False,8,2022-03-22 18:50:22-04:00,2,2022-03-22 22:50:22,1,5,5,0,0,31467,6,34,28,False,False,Tuesday,March,1,2022,18,Afternoon,False,27,4
4d9281797ff3414fcb1f38d615055d4dd8106891,add more logging to publish script,False,Adding logging is aimed at improving observability rather than fixing a known issue,dotnetinteractive,6a45d0c52394e08387d7041346c7ae08d4899b3f,,False,8,2022-03-24 14:27:57-04:00,8,2022-03-24 20:30:43,0,1,1,0,0,62,9,17,8,False,False,Thursday,March,1,2022,14,Afternoon,False,34,6
083621624bfa5b228604ebef2a548aa32a210bc7,remove open/saveAs commands and only allow new .dib,True,Could imply fixing issues with undesired functionality or security concerns associated with the mentioned features,dotnetinteractive,4d9281797ff3414fcb1f38d615055d4dd8106891,,False,8,2022-03-24 16:49:04-04:00,8,2022-03-25 00:28:46,0,2,2,0,0,806,0,61,61,False,False,Thursday,March,1,2022,16,Afternoon,False,51,8
d17b93d234bd01c8c9933143d2a01d8644717247,add completion item snippet mode (#1947),False,"Describes adding a code snippet feature, which is not related to bug fixing.",dotnetinteractive,083621624bfa5b228604ebef2a548aa32a210bc7,,False,8,2022-03-24 21:19:31-04:00,2,2022-03-25 01:19:31,1,12,11,1,0,3879,207,228,21,True,False,Thursday,March,1,2022,21,Evening,False,40,6
9c2a225c543085a04516cc4fc490919d5925ba87,update flags since NuGet/Home#4864 has been fixed,True,The commit message explicitly states that issue #4864 in the referenced project has been resolved,dotnetinteractive,ab7b2a08d695eeb25bfee8540118de5e51e8af51,,False,8,2022-03-25 16:03:10-04:00,2,2022-03-25 20:03:10,1,1,1,0,0,62,0,1,1,False,False,Friday,March,1,2022,16,Afternoon,False,49,7
e72b13df03bc45c539aaa79a0de822daed054b1a,update-versions.ps1 should also update tool for ADS (#1944),False,Updating versions and tools is typically related to version control or feature enhancement rather than fixing bugs.,dotnetinteractive,9c2a225c543085a04516cc4fc490919d5925ba87,,False,8,2022-03-28 19:19:07-04:00,2,2022-03-28 23:19:07,1,5,4,1,0,1548,3,9,6,True,False,Monday,March,1,2022,19,Evening,False,59,8
d120f167b5b7447794e5e725fb1ac635d7362c2d,include base library version in `#!about` (#1952),False,"The commit message refers to updating documentation with a version number, not fixing code issues.",dotnetinteractive,e72b13df03bc45c539aaa79a0de822daed054b1a,,False,8,2022-03-31 16:49:07-04:00,2,2022-03-31 20:49:07,1,2,2,0,0,123,8,8,0,False,False,Thursday,March,1,2022,16,Afternoon,False,49,7
3cf99c1ac59dcdc438f5f4124b627adb686f9756,update vscode engine version (#1956),True,Updating software versions often addresses previous bugs and issues.,dotnetinteractive,d120f167b5b7447794e5e725fb1ac635d7362c2d,,False,8,2022-04-06 20:36:34-04:00,2,2022-04-07 00:36:34,1,10,10,0,0,32532,164,342,178,False,False,Wednesday,April,2,2022,20,Evening,False,36,5
9e9755ed4ba674e2eac7ae1c657ebb0215d0eacd,remove enrollement from proposed api notebookContentProvider,True,The commit involves removing a component that might be causing issues with the API Notebook Content Provider.,dotnetinteractive,3cf99c1ac59dcdc438f5f4124b627adb686f9756,,False,10,2022-03-31 16:37:47-04:00,14,2022-04-07 19:31:01,0,3,3,0,0,1041,-3,2,5,False,False,Thursday,March,1,2022,16,Afternoon,False,60,6
aafc629c550768213765e01166fae301728c1107,dispose of all interactive processes on extension exit (#1962),True,The commit addresses the problem of resource leaks which is a known bug characteristic,dotnetinteractive,c95076b5deda31e7c9d7b2921536a852016fa84b,,False,8,2022-04-11 19:16:48-04:00,2,2022-04-11 23:16:48,1,4,4,0,0,631,9,21,12,False,False,Monday,April,2,2022,19,Evening,False,62,9
5e91a49143d83db1ad57585158b42d02ad4a23f8,Performance improvement to the csharp kernel language services,False,"While performance improvements can indirectly impact bug prevention, this statement does not specifically indicate fixing a known bug.",dotnetinteractive,450360764c299249b1e3b096863adffa591aaf7c,,False,75,2022-04-17 11:29:49-04:00,6,2022-04-19 15:55:18,0,2,2,0,0,813,14,20,6,False,False,Sunday,April,2,2022,11,Morning,True,62,8
19a867c93260dbe8928424582c75c8f1a8a0d267,upgrade powershell,False,Upgrading something does not inherently fix bugs in the code,dotnetinteractive,5e91a49143d83db1ad57585158b42d02ad4a23f8,,False,10,2022-04-19 12:46:45-04:00,14,2022-04-19 18:07:58,0,1,1,0,0,54,0,1,1,False,False,Tuesday,April,2,2022,12,Morning,False,18,2
1d9efcde371f3f4f8bc1697c81a4dd06cc0789d9,Add quotes around GUIDs when importing them into SQL cells. (#1967),True,Correcting common issue in data import,dotnetinteractive,19a867c93260dbe8928424582c75c8f1a8a0d267,,False,54,2022-04-19 14:18:29-04:00,2,2022-04-19 18:18:29,1,2,2,0,0,565,7,7,0,False,False,Tuesday,April,2,2022,14,Afternoon,False,67,11
64f32b8a45871183fcbf4d081d549a40c92233b2,add package,False,Adding packages is typically for extending functionality or updating dependencies,dotnetinteractive,1d9efcde371f3f4f8bc1697c81a4dd06cc0789d9,,False,10,2022-04-19 18:30:18-04:00,14,2022-04-20 00:16:57,0,1,1,0,0,181,1,1,0,False,False,Tuesday,April,2,2022,18,Afternoon,False,11,2
2063bc1f71539f410bcf21b2ed1e1bed8de29ca1,fix,True,The word 'fix' implies resolving an issue or correcting something,dotnetinteractive,64f32b8a45871183fcbf4d081d549a40c92233b2,,False,10,2022-04-20 05:17:42-04:00,14,2022-04-20 14:45:40,0,7,7,0,0,410,7,7,0,False,False,Wednesday,April,2,2022,5,Night,False,3,1
5d1eb986328ecf159b33447aa5447f20ee479c18,fix tests for nuget load,True,The commit explicitly mentions fixing tests which suggests resolving issues related to testing the NuGet package.,dotnetinteractive,2063bc1f71539f410bcf21b2ed1e1bed8de29ca1,,False,10,2022-04-20 07:52:22-04:00,14,2022-04-20 14:45:40,0,1,1,0,0,1169,0,18,18,False,False,Wednesday,April,2,2022,7,Morning,False,24,5
c3fed4332d3d7e4e5619cd6726d5675e75dd8170,Interpolated sharing in magics (#1981),True,The commit title suggests a specific issue has been addressed with interpolations within the context of magics.,dotnetinteractive,5d1eb986328ecf159b33447aa5447f20ee479c18,,False,6,2022-04-23 12:43:10-04:00,2,2022-04-23 16:43:10,1,19,18,1,0,4520,189,240,51,True,False,Saturday,April,2,2022,12,Morning,True,38,5
64b49853e5a4c237c2a0eee5fd0b92c62d9db3ae,fix extension samples (#1980),True,The commit title suggests it is specifically addressing an issue identified by the numerical tag #1980.,dotnetinteractive,c3fed4332d3d7e4e5619cd6726d5675e75dd8170,,False,10,2022-04-23 13:02:55-04:00,2,2022-04-23 17:02:55,1,3,3,0,0,1064,106,237,131,False,False,Saturday,April,2,2022,13,Afternoon,True,29,4
4a6ba22a1e4b1cd43844f3953dcfe8146aaace48,complete on dispose (#2003),True,The commit title suggests fixing an issue related to the 'dispose' method.,dotnetinteractive,1743a009db9b6b64e33146e1681731acc785a7cf,,False,10,2022-05-11 12:22:26-04:00,2,2022-05-11 16:22:26,1,5,5,0,0,1028,60,86,26,False,False,Wednesday,May,2,2022,12,Morning,False,27,4
6b7e0196d9490945c0b083275a41a0bc99160d2b,change implementation for submitCommandAndGetResult,True,"The commit message denotes a change due to an existing process, implying correction or improvement of functionality.",dotnetinteractive,4a6ba22a1e4b1cd43844f3953dcfe8146aaace48,,False,10,2022-05-11 14:35:35-04:00,14,2022-05-12 23:59:44,0,1,1,0,0,234,14,39,25,False,False,Wednesday,May,2,2022,14,Afternoon,False,51,4
98603a638ca79e2f4151b325df24fc892519cf71,rename,False,Renaming by itself does not indicate fixing a bug,dotnetinteractive,6b7e0196d9490945c0b083275a41a0bc99160d2b,,False,10,2022-05-12 06:28:58-04:00,14,2022-05-12 23:59:44,0,1,1,0,0,234,0,5,5,False,False,Thursday,May,2,2022,6,Night,False,6,1
4c6aabe6ab450e28fbaabd89a820c3e26c62ac54,projectItems contains the region content dicitonary,False,The message describes data structure without indicating a fix,dotnetinteractive,98603a638ca79e2f4151b325df24fc892519cf71,,False,10,2022-05-12 13:56:49-04:00,14,2022-05-12 23:59:44,0,6,6,0,0,1767,7,258,251,False,False,Thursday,May,2,2022,13,Afternoon,False,51,6
7d65287d39b74ada4dbbbf463ec60dbd42dca8d8,improve test,False,Improving tests is related to enhancing overall code quality and stability rather than fixing a specific bug.,dotnetinteractive,4c6aabe6ab450e28fbaabd89a820c3e26c62ac54,,False,10,2022-05-12 18:20:51-04:00,14,2022-05-12 23:59:44,0,1,1,0,0,619,1,2,1,False,False,Thursday,May,2,2022,18,Afternoon,False,12,2
f2cab1e0b41348764405708a5e75e418ae323dd4,fix test,True,"The phrase 'fix test' directly implies the rectification of a defect or issue in testing, which falls under bugfixing.",dotnetinteractive,7d65287d39b74ada4dbbbf463ec60dbd42dca8d8,,False,10,2022-05-12 19:04:29-04:00,14,2022-05-12 23:59:44,0,3,3,0,0,470,5,17,12,False,False,Thursday,May,2,2022,19,Evening,False,8,2
9fd6300bf00f56d14ac01e49785c440db62e7b82,update pacakges (#2016),False,Updating packages could be either an enhancement or a reaction to bugs in third-party software but is not expressly aimed at fixing code bugs.,dotnetinteractive,8c0916bd2221af232e521252e4cdebeb486268de,,False,10,2022-05-17 19:46:02-04:00,2,2022-05-17 23:46:02,1,2,2,0,0,4770,80,379,299,False,False,Tuesday,May,2,2022,19,Evening,False,23,3
4a0e04a9ed5eec1866b784e45531ca075f64afb1,updating packages (#2028),False,Package updates are generally for security or functionality improvements but do not specify known bugs,dotnetinteractive,99be54acc40a7bb0cba88f7cf35c3fbfdc70341f,,False,10,2022-05-25 07:29:38-04:00,2,2022-05-25 11:29:38,1,2,2,0,0,79,0,2,2,False,False,Wednesday,May,2,2022,7,Morning,False,25,3
d43f71e1b43403b4e0f184cf4869b7a990efb3da,update System.CommandLine to beta 4,True,Updating specific components could be related to fixing known issues,dotnetinteractive,4a0e04a9ed5eec1866b784e45531ca075f64afb1,,False,6,2022-05-25 11:27:55-04:00,6,2022-05-25 16:45:54,0,6,6,0,0,386,0,10,10,False,False,Wednesday,May,2,2022,11,Morning,False,35,5
6ac67c5fa4b2e32063c8aad9ffd4fc4529e13419,add token generation instructions,False,Adding documentation or instructions is typically related to improving the code's usability and not fixing a bug.,dotnetinteractive,d43f71e1b43403b4e0f184cf4869b7a990efb3da,,False,8,2022-05-26 12:29:57-04:00,2,2022-05-26 16:29:57,0,1,1,0,0,74,8,8,0,False,False,Thursday,May,2,2022,12,Morning,False,33,4
8e9f6ef3ad411c021a258d634cfc7eaa4ccc44e3,wip,False,Acronym WIP does not inherently indicate fixing a bug,dotnetinteractive,6ac67c5fa4b2e32063c8aad9ffd4fc4529e13419,,False,10,2022-05-25 16:42:32-04:00,14,2022-05-27 10:09:29,0,1,1,0,0,56,20,41,21,False,False,Wednesday,May,2,2022,16,Afternoon,False,3,1
d457a32083813d8bf531ec0f1d01e04fb7c581cc,fail the input gesture if the user hits <ESC>,True,Directly addresses correcting an issue by handling an ESC key interaction problem,dotnetinteractive,8e9f6ef3ad411c021a258d634cfc7eaa4ccc44e3,,False,8,2022-05-26 18:16:16-04:00,14,2022-05-27 10:09:29,0,3,3,0,0,554,8,21,13,False,False,Thursday,May,2,2022,18,Afternoon,False,45,9
cc96e0f9d2bcf3ce534cae32d0ca1f51dea8acb3,fix test,True,"The term 'fix' often implies addressing an issue or problem, suggesting it may be related to a bug fix.",dotnetinteractive,d457a32083813d8bf531ec0f1d01e04fb7c581cc,,False,10,2022-05-27 05:17:08-04:00,14,2022-05-27 10:09:29,0,1,1,0,0,1168,0,3,3,False,False,Friday,May,2,2022,5,Night,False,8,2
3e4bf6365a721b1474bc6862547d9d4d830c945e,fix diagnostic gathering and make project files case insensitive,True,The commit message directly mentions fixing issues related to diagnostics and file handling.,dotnetinteractive,cc96e0f9d2bcf3ce534cae32d0ca1f51dea8acb3,,False,8,2022-05-26 17:35:02-04:00,14,2022-05-27 12:11:43,0,5,5,0,0,1174,47,365,318,False,False,Thursday,May,2,2022,17,Afternoon,False,64,9
