Sha,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Source
951467a971db3b7385ec112c4a6ee5043a4e453b,4b514d2ce883e37ac0edbfbd843ba7381df7cf24,,False,10,2022-09-07 20:32:47,2,2022-09-07 20:32:47,Routing command from javascript to other kernels (#2185),1,78,76,1,1,22304,699,1867,1168,dotnetinteractive
5299b729be59e35354d9d061d0324f698bd7e783,951467a971db3b7385ec112c4a6ee5043a4e453b,,False,10,2022-09-09 17:25:30,14,2022-09-09 21:33:40,add telemetry middleware,0,1,1,0,0,558,5,10,5,dotnetinteractive
22d5a3692d483cb7c6379daa86a78baa20ee82f1,5299b729be59e35354d9d061d0324f698bd7e783,,False,10,2022-09-09 17:58:35,14,2022-09-09 21:33:40,PR feedback,0,1,1,0,0,553,-5,2,7,dotnetinteractive
203565c92e9cd92ff7d47d870929f075fef27c15,22d5a3692d483cb7c6379daa86a78baa20ee82f1,,False,10,2022-09-09 19:45:29,14,2022-09-09 21:33:40,handle null values,0,1,1,0,0,147,4,6,2,dotnetinteractive
9247b26cf2c8a869177f7b94f4c8a6ffaee2c921,203565c92e9cd92ff7d47d870929f075fef27c15,,False,10,2022-09-12 11:29:56,2,2022-09-12 11:29:56,html kernel can append to container (#2254),1,3,3,0,0,415,233,285,52,dotnetinteractive
9158b243621f5d245059a5a8b7fc3809b82aa676,9247b26cf2c8a869177f7b94f4c8a6ffaee2c921,,False,6,2022-09-13 15:41:18,6,2022-09-14 01:35:15,fix #2198,1,1,1,0,0,174,0,1,1,dotnetinteractive
e8038ea1fc6f367ca6762ca8cb3576cd4125d92d,9158b243621f5d245059a5a8b7fc3809b82aa676,,False,10,2022-09-14 11:03:11,14,2022-09-14 20:10:42,update lock files,0,2,2,0,0,18630,0,2,2,dotnetinteractive
ce8563bf4951a79252345e47b4a234e689da5424,e8038ea1fc6f367ca6762ca8cb3576cd4125d92d,,False,10,2022-09-14 13:55:32,14,2022-09-15 17:49:35,dispose of kernels in commandline parser,0,2,2,0,0,764,3,11,8,dotnetinteractive
769f29319829ef219e5c15b459a3f46ba88cd02a,ce8563bf4951a79252345e47b4a234e689da5424,,False,6,2022-09-15 19:44:53,2,2022-09-15 19:44:53,.dib metadata support (#2259),1,41,30,7,4,5936,272,800,528,dotnetinteractive
b1261796bdc4c4cef3672f4a53858accf5a59057,769f29319829ef219e5c15b459a3f46ba88cd02a,,False,10,2022-09-15 20:04:14,14,2022-09-15 21:00:09,take out a docker build for the moment,0,1,1,0,0,408,0,22,22,dotnetinteractive
4ee63819dbcf32e8f22259410857eca0f4b4efd9,b1261796bdc4c4cef3672f4a53858accf5a59057,,False,10,2022-09-15 16:45:27,14,2022-09-15 22:05:54,delete unassigned property,0,1,1,0,0,218,-2,0,2,dotnetinteractive
790b201a39a2ceff7a63e92a07b15ad750459106,4ee63819dbcf32e8f22259410857eca0f4b4efd9,,False,10,2022-09-15 21:04:15,14,2022-09-16 10:45:17,remove docker file and ci build,0,3,1,0,2,386,-118,0,118,dotnetinteractive
1e4e788beba66fe026d4c736d68f406b6d2992e7,790b201a39a2ceff7a63e92a07b15ad750459106,,False,10,2022-09-15 21:04:55,14,2022-09-16 10:45:17,update docks,0,1,1,0,0,19,-2,0,2,dotnetinteractive
18aef6785e58f04b1376debcee37f403e6b883ce,1e4e788beba66fe026d4c736d68f406b6d2992e7,,False,6,2022-09-17 16:57:21,6,2022-09-19 16:07:38,add a test for multiline #!meta JSON,0,2,2,0,0,895,29,30,1,dotnetinteractive
b0ab0575d2619b0627bedc8b6e01aa08a19c3e0d,18aef6785e58f04b1376debcee37f403e6b883ce,,False,6,2022-09-20 18:11:11,2,2022-09-20 18:11:11,add InteractiveDocument.GetInputFields method (#2272),1,12,11,1,0,5043,288,317,29,dotnetinteractive
c436810cd22c5194d4d8e60f3d55703fd3138e49,b0ab0575d2619b0627bedc8b6e01aa08a19c3e0d,,False,6,2022-09-21 14:27:01,6,2022-09-21 18:05:07,add RequestInput.ValueName,0,13,13,0,0,3249,28,48,20,dotnetinteractive
82cc6e77565b6e4ab1ceaaa44054eccc24cdfc83,c436810cd22c5194d4d8e60f3d55703fd3138e49,,False,6,2022-09-22 00:34:23,6,2022-09-22 14:54:55,rename InputField.Prompt to ValueName,0,3,3,0,0,2119,0,7,7,dotnetinteractive
213beb9fad23a6042025b3a71d9800fea9c28ed9,82cc6e77565b6e4ab1ceaaa44054eccc24cdfc83,,False,6,2022-09-22 14:00:48,6,2022-09-22 14:54:55,update API approval,0,1,1,0,0,135,0,2,2,dotnetinteractive
ff15cb3ae196f03a73d8e158908371b561058c3f,213beb9fad23a6042025b3a71d9800fea9c28ed9,,False,83,2022-09-26 22:59:40,2,2022-09-26 22:59:40,Introduce the #!import magic command (#2286),1,6,5,1,0,2189,155,155,0,dotnetinteractive
6820cb7368fb4e7ca8595f890c9e9e604a321877,ff15cb3ae196f03a73d8e158908371b561058c3f,,False,10,2022-09-27 12:13:43,14,2022-09-27 20:28:46,update icons,0,3,3,0,0,171,0,0,0,dotnetinteractive
13491a929319937ab431dff0a24b7884bc4fac4f,6820cb7368fb4e7ca8595f890c9e9e604a321877,,False,8,2022-09-27 21:09:36,2,2022-09-27 21:09:36,add `hotfix/*` build and pr triggers,0,1,1,0,0,388,2,2,0,dotnetinteractive
06d2e80e1b628c359e3390f3575600ec0598a85a,13491a929319937ab431dff0a24b7884bc4fac4f,,False,10,2022-09-27 18:33:28,14,2022-09-27 23:30:24,use composite kernel as kernel root in webview,0,1,1,0,0,64,10,16,6,dotnetinteractive
00c19ee73732a2408747e2854bbd268f87111d1b,06d2e80e1b628c359e3390f3575600ec0598a85a,,False,10,2022-09-27 19:06:44,14,2022-09-27 23:30:24,update test book,0,1,1,0,0,263,13,13,0,dotnetinteractive
9d9bfef6e18fe56d544b2639de994f11f8a8cccf,00c19ee73732a2408747e2854bbd268f87111d1b,,False,10,2022-09-27 19:39:41,14,2022-09-27 23:30:24,revert top level function addition,0,1,1,0,0,56,-8,0,8,dotnetinteractive
c74adf6802e8197798c4f22292b61ae72d8b4337,9d9bfef6e18fe56d544b2639de994f11f8a8cccf,,False,10,2022-09-28 19:51:01,2,2022-09-28 19:51:01,Default handler on proxy kernels doesn't execute on remote (#2301),1,7,7,0,0,2515,183,200,17,dotnetinteractive
25dfba68cf377c4cadc145de27300ed2ca09d00a,c74adf6802e8197798c4f22292b61ae72d8b4337,,False,6,2022-09-29 16:04:51,2,2022-09-29 16:04:51,`#!import` support in documents API (#2303),1,16,15,1,0,4377,195,1855,1660,dotnetinteractive
80f35d12d2386c0b27b6f3ff6cd3f1d69d96ca9b,25dfba68cf377c4cadc145de27300ed2ca09d00a,,False,84,2022-09-29 21:24:54,2,2022-09-29 21:24:54,Update README.md (#2298),1,1,1,0,0,124,0,1,1,dotnetinteractive
d53697a47d47f79ec49143dece7f9e13962e13fe,80f35d12d2386c0b27b6f3ff6cd3f1d69d96ca9b,,False,54,2022-09-28 20:45:53,14,2022-09-29 23:07:39,Use connection dialog for connectionstring inputs in ADS.,0,5,4,1,0,7052,6533,6537,4,dotnetinteractive
3e188d215bccba29781f353c3f5e0607c1c355cd,d53697a47d47f79ec49143dece7f9e13962e13fe,,False,54,2022-09-28 22:50:51,14,2022-09-29 23:07:39,Update connection string hint.,0,1,1,0,0,46,0,1,1,dotnetinteractive
33ceaa1e8d426ee03d7bc4b74a7a060e981910de,3e188d215bccba29781f353c3f5e0607c1c355cd,,False,54,2022-09-29 19:42:35,14,2022-09-29 23:07:39,Register new handler.,0,4,4,0,0,561,11,37,26,dotnetinteractive
ef161fd119ab54cc18c7a66e4605bdccb3b6d4d3,33ceaa1e8d426ee03d7bc4b74a7a060e981910de,,False,54,2022-09-29 19:44:52,14,2022-09-29 23:07:39,Revert quotes change.,0,1,1,0,0,429,0,1,1,dotnetinteractive
c76896f6d15dc57c6ba9c09288b6e38eb1c66164,ef161fd119ab54cc18c7a66e4605bdccb3b6d4d3,,False,54,2022-09-29 19:49:04,14,2022-09-29 23:07:39,Remove import.,0,1,1,0,0,428,-1,0,1,dotnetinteractive
c8f07e0361ba755eaca90286791f1608b9ca7f8b,c76896f6d15dc57c6ba9c09288b6e38eb1c66164,,False,54,2022-09-29 21:18:37,14,2022-09-29 23:07:39,Add custom input handler,0,4,4,0,0,551,-9,24,33,dotnetinteractive
02adb6a5505b0f01aecafef31831d623afd4d001,c8f07e0361ba755eaca90286791f1608b9ca7f8b,,False,54,2022-09-29 21:20:12,14,2022-09-29 23:07:39,Remove unneeded imports,0,3,3,0,0,115,-4,0,4,dotnetinteractive
8dde5d88e859b3919614a6ebcdc981259ac6ffa7,02adb6a5505b0f01aecafef31831d623afd4d001,,False,6,2022-09-29 23:30:57,14,2022-09-30 08:47:39,allow differentiation of notebook-level language metadata for Jupyter,0,7,7,0,0,4308,-2,32,34,dotnetinteractive
3421a5c6dbfe300bd5cecd1191174e7488918422,8dde5d88e859b3919614a6ebcdc981259ac6ffa7,,False,6,2022-09-30 17:21:30,2,2022-09-30 17:21:30,Update README.md,0,1,1,0,0,122,-2,4,6,dotnetinteractive
4b78d1139b60768fcf9230374eb70f49cc1dce23,3421a5c6dbfe300bd5cecd1191174e7488918422,,False,6,2022-09-30 17:22:22,2,2022-09-30 17:22:22,Update README.md,0,1,1,0,0,122,0,1,1,dotnetinteractive
87c8d22a0d13a538d26e5653504eb3037d0e8624,4b78d1139b60768fcf9230374eb70f49cc1dce23,,False,6,2022-09-30 17:25:46,2,2022-09-30 17:25:46,Update README.md,0,1,1,0,0,122,0,4,4,dotnetinteractive
715c5ccb476a57ac4b924ea4c4332b53c5389d40,87c8d22a0d13a538d26e5653504eb3037d0e8624,,False,8,2022-09-29 22:43:49,6,2022-09-30 23:47:01,add github issues notebook,0,1,0,1,0,7,7,7,0,dotnetinteractive
332b80284426ac054b5ab6f118ae749b33d029c3,715c5ccb476a57ac4b924ea4c4332b53c5389d40,,False,10,2022-10-03 10:14:57,14,2022-10-03 16:42:05,use the import command,0,1,1,0,0,557,1,2,1,dotnetinteractive
0b665015db976ec40b06fe0ee99002f72df719b3,332b80284426ac054b5ab6f118ae749b33d029c3,,False,8,2022-10-04 17:42:13,2,2022-10-04 17:42:13,add cred scan supporession for false positives (#2316),1,1,0,1,0,9,9,9,0,dotnetinteractive
b91c31364b68a38b0fdf746fff05da685027623f,0b665015db976ec40b06fe0ee99002f72df719b3,,False,8,2022-10-03 21:00:45,14,2022-10-04 20:32:26,add cell execution count,0,5,5,0,0,1733,28,47,19,dotnetinteractive
1cff03e824eb5d5e601b3b53b22cbacf8a5a6557,b91c31364b68a38b0fdf746fff05da685027623f,,False,8,2022-10-03 21:50:43,14,2022-10-04 20:32:26,update notebook test script,0,1,1,0,0,273,10,10,0,dotnetinteractive
c1ac7aa8d81399bee98acaf7e365c624f411c005,1cff03e824eb5d5e601b3b53b22cbacf8a5a6557,,False,10,2022-10-04 20:07:44,14,2022-10-04 21:58:54,create notification on kernel restart,0,1,1,0,0,346,9,9,0,dotnetinteractive
a4dbff1b9b9b088b13a445240fc76a607d5a3aab,c1ac7aa8d81399bee98acaf7e365c624f411c005,,False,10,2022-10-04 20:24:17,14,2022-10-04 21:58:54,reset valueExplorer on kernel restart,0,2,2,0,0,609,43,43,0,dotnetinteractive
110195ac111043f8d366e4557e596dd51dd04c5a,a4dbff1b9b9b088b13a445240fc76a607d5a3aab,,False,8,2022-10-04 22:33:29,2,2022-10-04 22:33:29,use icon for variable explorer sharing (#2317),1,2,2,0,0,412,30,31,1,dotnetinteractive
612aa40cba7d6a1f734272f71657a65561394752,110195ac111043f8d366e4557e596dd51dd04c5a,,False,8,2022-10-05 01:39:28,2,2022-10-05 01:39:28,prepare for vscode 1.72 release (#2319),1,10,9,0,1,53180,173,294,121,dotnetinteractive
8d3b4a04437b58e6fe64cf0cd9c63c3b7d4c4875,612aa40cba7d6a1f734272f71657a65561394752,,False,8,2022-10-05 19:56:34,2,2022-10-05 19:56:34,set tool version to last released (#2320),1,3,3,0,0,1658,0,3,3,dotnetinteractive
4b77536e995c7e18bc8d999acdd6ba3b574857da,8d3b4a04437b58e6fe64cf0cd9c63c3b7d4c4875,,False,8,2022-10-07 17:30:21,2,2022-10-07 17:30:21,add kernel restart button to toolbar (#2326),1,7,3,4,0,1517,45,65,20,dotnetinteractive
73e813384f9789028c74cbbf1930d0258935503c,4b77536e995c7e18bc8d999acdd6ba3b574857da,,False,8,2022-10-07 22:03:15,2,2022-10-07 22:03:15,add values button to notebook toolbar (#2333),1,3,3,0,0,1530,25,25,0,dotnetinteractive
a7dabdc29a48c1e83d835b1deaeafa5e6550e617,73e813384f9789028c74cbbf1930d0258935503c,,False,10,2022-10-10 21:37:50,14,2022-10-10 23:09:05,reset vewbiew on kernel restart,0,8,8,0,0,1992,161,167,6,dotnetinteractive
a827be894a3ab9f2eca68b7c604637ef75b03243,a7dabdc29a48c1e83d835b1deaeafa5e6550e617,,False,10,2022-10-10 22:04:44,14,2022-10-10 23:09:05,function only available in insiders,0,1,1,0,0,359,0,2,2,dotnetinteractive
974394e687e19a706c1c88f9e229e0aae092efaa,a827be894a3ab9f2eca68b7c604637ef75b03243,,False,10,2022-10-10 22:16:41,14,2022-10-10 23:09:05,separate version specific,0,5,4,0,1,909,116,248,132,dotnetinteractive
548264f5974405166249d28d6be4ebd6bb88d29d,974394e687e19a706c1c88f9e229e0aae092efaa,,False,10,2022-10-10 22:21:57,14,2022-10-10 23:09:05,fix waitspeis,0,1,1,0,0,157,-4,0,4,dotnetinteractive
b6028de90548736ef8e2873b38c58860afc58b42,548264f5974405166249d28d6be4ebd6bb88d29d,,False,10,2022-10-11 15:56:10,14,2022-10-12 18:52:34,handle KernelShutdownRequest,0,2,1,1,0,205,39,41,2,dotnetinteractive
ba85708ded6edee7c0d8bb5da21448e3ced1fec7,b6028de90548736ef8e2873b38c58860afc58b42,,False,10,2022-10-11 18:46:17,14,2022-10-12 18:52:34,pr feedback,0,1,1,0,0,207,12,45,33,dotnetinteractive
82191965d7f6f5e4fe301b76f87e961e1a4b61dc,ba85708ded6edee7c0d8bb5da21448e3ced1fec7,,False,10,2022-10-13 11:04:22,14,2022-10-13 12:33:30,handle nullable types,0,3,2,1,0,378,51,51,0,dotnetinteractive
2ad783844880f2be462b21a41b4c1f9ad576304f,82191965d7f6f5e4fe301b76f87e961e1a4b61dc,,False,10,2022-10-13 11:21:27,14,2022-10-13 12:33:30,use column info to create schema and do not parse NULL,0,2,2,0,0,863,52,76,24,dotnetinteractive
bf2d6c531d43bdd8a09eb401f3b74cbf2ac79214,2ad783844880f2be462b21a41b4c1f9ad576304f,,False,10,2022-10-13 14:56:58,14,2022-10-13 22:56:14,don't use dictionary in tabularDataResource,0,5,5,0,0,995,14,23,9,dotnetinteractive
7b7818a1f6332a35b95489c1df81fe7cf7d50223,bf2d6c531d43bdd8a09eb401f3b74cbf2ac79214,,False,10,2022-10-13 15:53:04,14,2022-10-13 22:56:14,converter,0,1,1,0,0,37,-3,20,23,dotnetinteractive
786fcf3c15708403e55e0db005eb923d59688a18,7b7818a1f6332a35b95489c1df81fe7cf7d50223,,False,10,2022-10-13 18:03:22,14,2022-10-13 22:56:14,change api,0,1,1,0,0,342,0,2,2,dotnetinteractive
0f62da48877deb9cecbf8655cf6199ef7828c9e5,786fcf3c15708403e55e0db005eb923d59688a18,,False,6,2022-10-15 04:17:08,2,2022-10-15 04:17:08,"Add `SendValue` command, enabling both get and set gestures for value sharing (#2237)",1,84,77,3,4,19880,127,1134,1007,dotnetinteractive
bff3401860a7f8c0b7cafd2efcb0004a93d80c8d,0f62da48877deb9cecbf8655cf6199ef7828c9e5,,False,6,2022-10-17 20:48:57,2,2022-10-17 20:48:57,Test runner crash investigation (#2354),1,5,5,0,0,1194,2,109,107,dotnetinteractive
f7deed58966923bc68f79e82bddc4ad38a1427eb,bff3401860a7f8c0b7cafd2efcb0004a93d80c8d,,False,10,2022-10-18 12:45:30,14,2022-10-18 16:15:32,fix newline escaping in mermaid markdown,0,2,2,0,0,296,29,31,2,dotnetinteractive
e565acf854d39a339620655ef52136ad8a5a6d27,f7deed58966923bc68f79e82bddc4ad38a1427eb,,False,10,2022-10-18 13:08:50,14,2022-10-18 16:15:32,add font awesome support,0,1,1,0,0,115,1,3,2,dotnetinteractive
e460eaf594fd1f874298eb8cdd1dd6790902a0b6,e565acf854d39a339620655ef52136ad8a5a6d27,,False,6,2022-10-18 15:41:36,14,2022-10-18 17:00:17,update EntityFramework to 6.0.10,0,2,2,0,0,203,0,4,4,dotnetinteractive
3c5637d513f0f3c406b449435b245e699f82a989,e460eaf594fd1f874298eb8cdd1dd6790902a0b6,,False,8,2022-10-18 21:37:24,14,2022-10-19 00:49:40,update build images,0,5,5,0,0,692,0,9,9,dotnetinteractive
425e96bf123155d5b1250088b91e47601f6d0a11,3c5637d513f0f3c406b449435b245e699f82a989,,False,10,2022-10-17 19:26:33,14,2022-10-19 16:40:32,implement js implementation for sendValue,0,4,4,0,0,905,68,80,12,dotnetinteractive
3187791f10d2653252af449c402a968b4f68a214,425e96bf123155d5b1250088b91e47601f6d0a11,,False,10,2022-10-17 19:36:02,14,2022-10-19 16:40:32,fix select many in test,0,1,1,0,0,457,0,1,1,dotnetinteractive
2244c9d966f997f9216d1b94ca3b26ead0b38159,3187791f10d2653252af449c402a968b4f68a214,,False,10,2022-10-17 20:07:25,14,2022-10-19 16:40:32,implement proxy logic,0,8,8,0,0,1488,4,50,46,dotnetinteractive
4108de208955165320a710f9e88f6a3c8f43df25,2244c9d966f997f9216d1b94ca3b26ead0b38159,,False,10,2022-10-17 20:10:42,14,2022-10-19 16:40:32,fix colliding column names,0,1,1,0,0,424,13,15,2,dotnetinteractive
38ebd71b933546b7d032b02eb4c58bb56c849245,4108de208955165320a710f9e88f6a3c8f43df25,,False,10,2022-10-17 20:15:28,14,2022-10-19 16:40:32,variable sharing tests,0,1,1,0,0,577,1,6,5,dotnetinteractive
9d83b6344034dd25d0e9df757fc9c9d2bc34d3c0,38ebd71b933546b7d032b02eb4c58bb56c849245,,False,10,2022-10-17 20:37:11,14,2022-10-19 16:40:32,enable #!share on js for vscode,0,1,1,0,0,58,2,2,0,dotnetinteractive
f7d2df6ef22ee0bd365e285182903dfeba9780c8,9d83b6344034dd25d0e9df757fc9c9d2bc34d3c0,,False,10,2022-10-17 20:38:05,14,2022-10-19 16:40:32,don't use the current kernel in the completion list for #!share,0,1,1,0,0,584,4,7,3,dotnetinteractive
25fcf0ba04d2750d01f633c7f6c011ca22f92486,f7d2df6ef22ee0bd365e285182903dfeba9780c8,,False,10,2022-10-17 20:41:35,14,2022-10-19 16:40:32,fix test,0,1,1,0,0,348,4,6,2,dotnetinteractive
6cf563394631aa68a5e8a1b2d62f6cdddeabb2f5,25fcf0ba04d2750d01f633c7f6c011ca22f92486,,False,10,2022-10-17 20:47:21,14,2022-10-19 16:40:32,Pr feedback,0,2,2,0,0,82,-1,1,2,dotnetinteractive
90d67a34c07d31fc627a7a2587d056cf1cc02108,6cf563394631aa68a5e8a1b2d62f6cdddeabb2f5,,False,10,2022-10-17 21:45:00,14,2022-10-19 16:40:32,fix naming for columns,0,2,2,0,0,453,-10,31,41,dotnetinteractive
0b06384c817406eb537bbb25faac7eb916a4db5a,90d67a34c07d31fc627a7a2587d056cf1cc02108,,False,10,2022-10-17 22:25:58,14,2022-10-19 16:40:32,update api contract,0,1,1,0,0,955,1,2,1,dotnetinteractive
34e0ec750aaca62d1e7900ea2d89490b655f7d52,0b06384c817406eb537bbb25faac7eb916a4db5a,,False,10,2022-10-18 07:58:29,14,2022-10-19 16:40:32,javascript for browser package,0,3,3,0,0,967,63,65,2,dotnetinteractive
032ef35b37160464470a92dbedb281b2237b49dd,34e0ec750aaca62d1e7900ea2d89490b655f7d52,,False,10,2022-10-18 16:14:49,14,2022-10-19 16:40:32,do not handle text/plain is js setvalue handler,0,2,2,0,0,298,-26,0,26,dotnetinteractive
65024833bed6b87c51389ff14f3fae365413e578,032ef35b37160464470a92dbedb281b2237b49dd,,False,10,2022-10-18 17:25:48,14,2022-10-19 16:40:32,does not need registration,0,1,1,0,0,577,0,1,1,dotnetinteractive
28d16080b11f040d31153049b931273f2e26e386,65024833bed6b87c51389ff14f3fae365413e578,,False,10,2022-10-18 17:26:11,14,2022-10-19 16:40:32,browser tests should run on linux too,0,1,1,0,0,143,1,6,5,dotnetinteractive
580cdf4e80a89062ea0bb0434d6111fabf139667,28d16080b11f040d31153049b931273f2e26e386,,False,10,2022-10-18 17:26:33,14,2022-10-19 16:40:32,should run on linux too,0,1,1,0,0,225,2,10,8,dotnetinteractive
da9fe4297a0c15139a5a74079fd1395d2469cdce,580cdf4e80a89062ea0bb0434d6111fabf139667,,False,10,2022-10-18 17:30:52,14,2022-10-19 16:40:32,provide the option to have more specific skip reason,0,3,3,0,0,151,0,14,14,dotnetinteractive
2b17bda6ce57cad2ad73c983d12f94cf984d5a12,da9fe4297a0c15139a5a74079fd1395d2469cdce,,False,10,2022-10-18 18:06:46,14,2022-10-19 16:40:32,justify skipping linux on browser html / js kernels,0,2,2,0,0,368,0,13,13,dotnetinteractive
60715b41c7a0f56309fefe5fc349ef1e03c46b00,2b17bda6ce57cad2ad73c983d12f94cf984d5a12,,False,6,2022-10-20 00:40:44,2,2022-10-20 00:40:44,add kernel name to Jupyter metadata (#2362),1,4,4,0,0,2008,36,57,21,dotnetinteractive
9cbc32f5e667ded5b3b64bdc219d59a8a8ddfe0f,60715b41c7a0f56309fefe5fc349ef1e03c46b00,,False,6,2022-10-20 00:25:58,6,2022-10-20 01:11:41,align TabularDataResource formatting for json to table-schema+json,0,5,5,0,0,1194,44,67,23,dotnetinteractive
9427a5de875aad901af01cb2259945df78d6b215,9cbc32f5e667ded5b3b64bdc219d59a8a8ddfe0f,,False,8,2022-10-24 16:50:06,14,2022-10-24 19:49:30,update System.Security.Cryptography.Xml package,0,6,6,0,0,284,6,7,1,dotnetinteractive
83ea9f0c15fef4389eab65027df00d799d924d0c,9427a5de875aad901af01cb2259945df78d6b215,,False,8,2022-10-25 17:47:02,2,2022-10-25 17:47:02,Update issues-review.github-issues,0,1,1,0,0,12,5,7,2,dotnetinteractive
49a7ffed69df4a3ac530c94d2d751b050d2de620,83ea9f0c15fef4389eab65027df00d799d924d0c,,False,10,2022-10-27 20:51:19,2,2022-10-27 20:51:19,proxy kernels updates kernel info on first command (#2381),1,5,5,0,0,1049,73,87,14,dotnetinteractive
ebe6537fc583f507b7cadb9d36f58c9d952244a5,49a7ffed69df4a3ac530c94d2d751b050d2de620,,False,10,2022-10-27 17:57:38,14,2022-10-27 22:35:24,TIE' IL BLOCCO NOTE,0,1,0,1,0,727,727,727,0,dotnetinteractive
7d238e9f62b2d8c75a0b5c229285ddb03f175508,ebe6537fc583f507b7cadb9d36f58c9d952244a5,,False,10,2022-10-28 19:36:46,14,2022-10-28 20:34:32,updated,0,1,1,0,0,1346,619,680,61,dotnetinteractive
4de59214197052856962cf7cc0bbd086945f8fa1,7d238e9f62b2d8c75a0b5c229285ddb03f175508,,False,10,2022-10-28 19:50:18,14,2022-10-28 20:34:32,clear outputs,0,1,1,0,0,631,-715,23,738,dotnetinteractive
c7408ebd2bfb83d6a80dbe52a82af9d9d634483e,4de59214197052856962cf7cc0bbd086945f8fa1,,False,10,2022-10-28 19:53:58,14,2022-10-28 20:34:32,async version,0,1,1,0,0,631,0,4,4,dotnetinteractive
a2f0d1f91e3a6073c46994617bf0c084241c707f,c7408ebd2bfb83d6a80dbe52a82af9d9d634483e,18cd2b72066b4a3a38248bfe8bc3bac8dadfc326,True,8,2022-10-28 23:25:07,2,2022-10-28 23:25:07,Merge pull request #2397 from dotnet/merge-release-rename-to-main,1,42,39,3,0,7671,174,460,286,dotnetinteractive
fe5e38dea599d0cc4e5086554d2a34fd0e92295c,a2f0d1f91e3a6073c46994617bf0c084241c707f,,False,10,2022-10-29 01:41:37,2,2022-10-29 01:41:37,fix find kernel on composite kernel (#2400),1,5,5,0,0,1030,50,52,2,dotnetinteractive
19fd0cfe6c8270bbba5bfe5f8bcf097da2c8f0ca,fe5e38dea599d0cc4e5086554d2a34fd0e92295c,,False,8,2022-10-31 16:42:38,2,2022-10-31 16:42:38,retain `dotnet-interactive` prefix on dotnet-specific configs (#2399),1,6,6,0,0,2696,2,112,110,dotnetinteractive
e0871c77ee3ec3d1c3989710251122428f227a38,19fd0cfe6c8270bbba5bfe5f8bcf097da2c8f0ca,,False,10,2022-11-02 17:02:14,2,2022-11-02 17:02:14,Language telemetry for split commands (#2385),1,2,2,0,0,326,15,109,94,dotnetinteractive
d8d2990c6830b948525d558ab46849b8c88e0877,e0871c77ee3ec3d1c3989710251122428f227a38,,False,8,2022-11-02 17:22:56,2,2022-11-02 17:22:56,prepare for vscode 1.73 release (#2403),1,64,20,0,44,54162,-35513,409,35922,dotnetinteractive
4648d59a594be85a1cbee3d84ca0412a739db66a,d8d2990c6830b948525d558ab46849b8c88e0877,,False,10,2022-11-02 19:20:38,14,2022-11-02 20:15:14,handle error produced event,0,4,4,0,0,1712,31,40,9,dotnetinteractive
37de37e0774548417a0ad2423347564346c382be,4648d59a594be85a1cbee3d84ca0412a739db66a,,False,10,2022-11-02 19:24:49,14,2022-11-02 20:15:14,update test script,0,1,1,0,0,285,11,11,0,dotnetinteractive
518410fab592fb1f77ab3e26c019f4f12e97fcf1,37de37e0774548417a0ad2423347564346c382be,145f1e23dcf1fa80c9b3ce1636e7f56fa254835b,True,10,2022-11-02 20:19:46,2,2022-11-02 20:19:46,Merge pull request #2417 from dotnet/colombod-patch-notebook,1,1,1,0,0,288,3,5,2,dotnetinteractive
4dcedd96b3252430822b3cf1591e7f4031b0df56,518410fab592fb1f77ab3e26c019f4f12e97fcf1,,False,71,2022-11-02 23:21:53,2,2022-11-02 23:21:53,polyglot-notebooks-rename-update (#2392),1,13,7,6,0,137899,104,125,21,dotnetinteractive
149b2b96d2442022ae8837fb5a388116a7c66aff,4dcedd96b3252430822b3cf1591e7f4031b0df56,,False,10,2022-11-03 15:52:32,14,2022-11-03 15:54:23,add images to root for the marketplace links,0,4,0,4,0,136689,0,0,0,dotnetinteractive
652948d34a3c1f7fcb8d437b0f1093de86518562,149b2b96d2442022ae8837fb5a388116a7c66aff,,False,10,2022-11-03 20:04:23,14,2022-11-03 21:17:40,use absolute url for images,0,6,2,0,4,186,57,71,14,dotnetinteractive
f801cfeb76d4c4f78f87cbf8ed75e075b7369f4f,652948d34a3c1f7fcb8d437b0f1093de86518562,,False,10,2022-11-01 19:08:07,14,2022-11-03 21:42:34,js kernel can evaluate javascript code,0,2,2,0,0,402,65,68,3,dotnetinteractive
521e1ddf24703a626b813d297d60dd7fe873548a,f801cfeb76d4c4f78f87cbf8ed75e075b7369f4f,,False,10,2022-11-03 14:45:52,14,2022-11-03 21:42:34,use async evaluator,0,2,2,0,0,408,6,11,5,dotnetinteractive
8d487c5edb9bcda7849c58490c17b652cbb1791f,521e1ddf24703a626b813d297d60dd7fe873548a,,False,10,2022-11-03 19:44:47,14,2022-11-03 23:34:10,add images to root for the marketplace links,0,5,5,0,0,2165,-57,3,60,dotnetinteractive
4cc71ae4e275fd80852b9c2faa317bc3a0033d2c,8d487c5edb9bcda7849c58490c17b652cbb1791f,,False,10,2022-11-04 01:56:44,14,2022-11-04 01:57:16,fixing case for variable explorer,0,2,2,0,0,186,0,2,2,dotnetinteractive
